,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
53053073123,1581,5106,2586,2520,3612,3296,560,37.8,65.5,2551,36.5,1161,21.2,675,13.9,443,3.7,7.5,88.8,4.6,38.0,0.0,0.0,1491,0.0,0.0,0.0,0.0,7.0,144.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53053073124,1256,3755,1839,1916,2659,2373,379,30.3,46.3,1277,37.6,829,13.0,287,4.5,99,3.3,9.4,87.3,4.3,38.1,0.0,38349.0,1236,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
53053073125,3498,9541,4847,4694,6440,6175,866,32.8,62.4,4362,42.6,2480,17.8,1035,4.5,260,12.2,6.0,81.8,1.9,36.1,0.0,0.0,3214,0.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053073126,1179,4158,1790,2368,2505,2325,98,25.1,53.3,1445,40.7,848,17.9,372,13.2,274,8.9,2.9,88.1,2.3,38.4,0.0,0.0,1092,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053073200,3104,5855,2837,3018,4565,4523,1107,45.2,51.6,2501,32.6,1418,13.3,577,5.3,231,11.5,7.8,80.6,0.0,41.8,0.0,0.0,2579,3.0,12.0,4.0,2.0,4.0,120.0,10.0,14.0,19.0,16.0,20.0,0.0,10.0,3.0,0.0,0.0,1.0,30.0,10.0,0.0,5.0,2.0,0.0,2.0,0.0,3.0,39.0,3.0,2.0,13.0,0.0,0.0,65.0,7.0,8.0,0.0
53053073301,2434,5884,2664,3220,4128,3935,671,30.9,41.4,1832,34.5,1233,9.5,338,3.7,133,14.6,13.8,71.7,4.3,28.5,0.0,0.0,2264,5.0,6.0,6.0,0.0,1.0,28.0,6.0,4.0,11.0,0.0,5.0,1.0,18.0,6.0,0.0,1.0,0.0,14.0,15.0,1.0,1.0,4.0,2.0,2.0,0.0,13.0,29.0,0.0,1.0,95.0,1.0,0.0,14.0,1.0,0.0,0.0
53053073302,1814,3790,1825,1965,2967,2781,663,43.6,43.5,1385,39.7,1050,19.5,516,5.2,137,6.8,4.7,88.5,3.1,27.9,0.0,0.0,1667,2.0,7.0,3.0,0.0,2.0,15.0,4.0,2.0,25.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,14.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,28.0,0.0,1.0,5.0,1.0,0.0,0.0
53053073404,2628,5703,2984,2719,4638,4530,1067,42.7,46.0,2239,35.2,1478,13.9,585,9.3,390,11.2,7.0,81.8,4.8,24.8,0.0,0.0,2339,2.0,32.0,2.0,4.0,5.0,32.0,13.0,4.0,14.0,0.0,0.0,5.0,0.0,6.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,12.0,12.0,0.0,10.0,0.0,0.0,25.0,3.0,0.0,0.0
53053073405,1590,3521,1773,1748,2822,2661,533,35.0,36.6,1058,32.4,770,17.0,404,5.2,123,14.7,6.2,79.0,0.8,28.7,0.0,38245.0,1365,2.0,4.0,2.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0
53053073406,2223,5475,2807,2668,4254,4162,753,36.8,41.8,1870,37.4,1476,18.5,729,7.3,286,12.9,6.3,80.8,2.5,28.8,0.0,0.0,2108,3.0,0.0,2.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
53053073407,1610,3855,2068,1787,3012,2945,418,34.3,43.2,1355,35.2,950,17.8,481,9.4,254,8.6,11.2,80.1,4.5,30.8,0.0,0.0,1552,4.0,2.0,6.0,0.0,0.0,23.0,6.0,8.0,8.0,0.0,2.0,4.0,6.0,17.0,0.0,0.0,2.0,33.0,10.0,1.0,2.0,23.0,2.0,2.0,0.0,3.0,12.0,10.0,0.0,10.0,0.0,0.0,6.0,2.0,4.0,0.0
53053073408,1690,4119,2032,2087,3023,2906,580,38.0,45.6,1454,37.2,1001,16.1,434,6.5,176,11.5,8.0,80.5,4.2,31.8,0.0,0.0,1666,0.0,10.0,0.0,0.0,0.0,11.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
53053073500,2866,7289,3627,3662,5807,5495,1076,44.6,61.0,3721,37.0,1947,16.0,845,10.3,542,7.4,4.0,88.6,3.2,29.1,0.0,0.0,2744,0.0,1.0,0.0,0.0,2.0,9.0,6.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940001,1192,2682,1313,1369,2143,2080,468,46.8,62.2,1390,32.4,640,27.2,538,17.9,354,3.8,3.4,92.7,2.0,31.3,0.0,0.0,1060,0.0,24.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
53053940002,1436,3788,1955,1833,2951,2774,480,39.0,46.2,1428,33.7,861,13.1,335,6.9,177,16.3,5.9,77.8,5.6,26.8,0.0,35162.0,1368,4.0,1.0,6.0,0.0,3.0,95.0,0.0,0.0,3.0,0.0,10.0,2.0,3.0,20.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,23.0,1.0,1.0,0.0,2.0,6.0,19.0,0.0,31.0,0.0,0.0,12.0,0.0,2.0,0.0
53053940003,2851,7244,3576,3668,5214,4966,283,30.2,45.5,2534,37.0,1635,16.7,737,7.5,333,13.0,7.4,79.6,3.0,27.3,0.0,0.0,2650,0.0,0.0,1.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940004,2647,6617,3444,3173,5442,5118,1251,45.7,52.6,2976,38.6,1850,15.0,717,4.8,232,7.4,6.3,86.3,2.4,25.7,0.0,0.0,2553,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53053940005,2044,6060,3109,2951,4537,4324,527,35.6,53.5,2560,36.3,1422,14.6,571,7.6,296,9.2,4.3,86.6,5.3,30.6,0.0,0.0,1965,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940006,954,2901,1234,1667,1669,1539,252,23.9,33.6,603,36.5,519,7.5,107,3.7,52,52.5,13.3,34.2,9.2,29.4,0.0,0.0,891,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940007,1157,3258,1521,1737,2343,2137,266,30.7,38.6,967,36.6,708,6.9,134,2.0,38,25.0,12.2,62.8,3.0,26.2,26.2,0.0,943,0.0,6.0,0.0,0.0,0.0,12.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,22.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
53053940008,2337,6050,3061,2989,4525,4358,638,37.2,57.5,2758,35.1,1407,24.0,963,14.4,576,7.9,5.6,86.4,4.0,31.0,0.0,0.0,2206,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940009,1137,2878,1448,1430,2294,2195,536,44.1,61.6,1479,29.1,583,18.1,362,9.2,185,3.3,6.4,90.4,2.6,29.2,0.0,0.0,1099,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53053940010,1996,4179,2131,2048,3516,3345,809,43.3,51.8,1917,34.0,1058,10.8,337,5.6,174,12.8,6.1,81.1,0.6,28.8,0.0,0.0,1806,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53053940011,1648,4357,2163,2194,3576,3442,710,47.2,64.5,2382,31.2,1008,31.5,1016,19.3,622,3.1,3.5,93.4,2.6,32.7,32.7,0.0,1632,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53061040100,1775,4537,2574,1963,3793,3489,678,37.5,45.9,1758,41.9,1297,21.1,653,13.9,431,7.2,6.0,86.9,3.0,19.6,19.6,0.0,1652,0.0,7.0,1.0,1.0,3.0,126.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,32.0,40.0,2.0,9.0,1.0,0.0,9.0,0.0,2.0,4.0
53061040200,2766,5671,2670,3001,4479,4345,1032,35.3,37.8,1773,39.4,1589,10.7,433,2.4,95,30.6,17.5,51.9,7.6,29.8,29.8,0.0,2550,0.0,7.0,0.0,0.0,3.0,20.0,5.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,30.0,0.0,10.0,0.0,0.0,6.0,2.0,0.0,0.0
53061040300,1394,2878,1367,1511,2220,2127,416,38.5,42.9,1001,39.6,812,16.0,329,8.6,177,17.5,15.3,67.2,8.4,29.3,0.0,0.0,1281,5.0,0.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0
53061040400,2015,4322,2455,1867,3744,3421,362,33.0,36.3,1411,39.5,1143,16.0,464,9.0,262,16.0,10.3,73.7,8.1,30.0,0.0,30794.0,1819,0.0,0.0,0.0,0.0,1.0,17.0,6.0,1.0,16.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
53061040500,1026,2329,1226,1103,1860,1795,212,38.4,41.2,801,42.7,696,13.7,223,5.0,82,20.2,8.2,71.6,9.6,28.1,28.1,0.0,916,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53061040700,2069,3982,2410,1572,3369,3242,536,38.2,24.9,876,42.9,1281,11.2,335,3.7,112,32.2,13.4,54.5,9.3,26.7,0.0,0.0,1860,1.0,0.0,4.0,0.0,1.0,19.0,3.0,3.0,12.0,0.0,5.0,2.0,1.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,84.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0
53061040800,1387,2598,1418,1180,2279,2183,385,42.8,32.7,763,43.4,890,15.2,311,9.2,189,20.2,8.3,71.5,5.7,25.5,0.0,0.0,1239,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,9.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
53061040900,1278,2900,1306,1594,2281,2245,622,44.2,53.5,1289,39.4,815,23.8,492,16.6,344,4.7,7.8,87.5,4.5,27.1,0.0,45125.0,1181,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
53061041000,2506,5738,2996,2742,4661,4513,591,39.4,33.9,1649,41.4,1702,19.1,784,3.2,130,23.1,4.0,72.9,11.4,25.7,0.0,0.0,2386,2.0,2.0,3.0,0.0,11.0,48.0,3.0,0.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,8.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,26.0,38.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
53061041100,2019,4645,2274,2371,3656,3514,566,38.4,45.2,1709,46.3,1454,13.4,420,3.6,113,14.8,6.8,78.4,6.3,24.6,0.0,0.0,1857,4.0,0.0,2.0,0.0,0.0,32.0,4.0,0.0,4.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,10.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0
53061041201,1257,3313,1685,1628,2584,2424,302,38.4,47.5,1297,47.2,1028,16.0,348,5.9,128,15.2,7.9,77.0,3.5,31.8,0.0,0.0,1167,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041202,2388,6484,2984,3500,4847,4607,625,30.7,29.9,1526,37.0,1491,7.8,313,5.3,213,25.6,14.7,59.6,6.9,27.3,0.0,0.0,2345,4.0,0.0,0.0,0.0,4.0,41.0,5.0,0.0,3.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,48.0,34.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
53061041301,2171,5385,2997,2388,4102,3976,776,45.7,54.8,2393,32.2,1206,30.4,1138,13.7,514,3.4,6.2,90.4,2.0,28.5,0.0,0.0,1985,1.0,9.0,2.0,0.0,1.0,39.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,10.0,2.0,0.0,5.0,2.0,2.0,0.0
53061041303,1920,4351,2258,2093,3303,3233,375,36.0,49.3,1753,43.6,1331,16.2,495,8.4,255,6.1,12.6,81.2,2.6,24.4,0.0,0.0,1819,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041304,1160,2872,1374,1498,2240,2193,447,46.8,63.9,1515,31.4,639,33.5,681,20.1,408,0.8,1.8,97.4,7.3,27.4,0.0,0.0,1054,0.0,2.0,0.0,0.0,0.0,94.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,56.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041400,2251,5485,2867,2618,4407,4237,729,40.5,49.3,2348,37.4,1439,13.6,524,4.5,175,11.4,9.5,79.1,7.3,24.5,0.0,0.0,1999,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041500,588,1387,755,632,1102,1061,176,39.8,46.2,533,41.5,388,18.5,173,7.3,68,17.3,5.7,77.0,8.0,35.4,0.0,0.0,528,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53061041601,2077,5780,2846,2934,4661,4474,685,42.0,54.8,2649,36.1,1518,18.9,797,4.7,198,7.3,4.4,88.3,1.9,26.9,26.9,0.0,2052,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,8.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
53061041605,2087,6545,3320,3225,4874,4415,539,31.4,42.3,2253,38.3,1440,26.2,986,9.5,357,6.9,1.9,91.2,6.4,37.3,0.0,44607.0,2046,1.0,0.0,0.0,0.0,1.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
53061041606,2056,5642,2677,2965,4335,4177,670,35.0,48.1,2185,40.1,1552,25.3,980,5.7,222,9.6,11.9,78.5,5.1,30.0,0.0,0.0,1920,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041607,1305,3962,2003,1959,2957,2806,452,38.3,65.9,2091,38.0,1017,25.2,674,11.7,312,4.1,1.7,94.2,4.8,27.0,27.0,0.0,1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
53061041608,2310,6416,3142,3274,4712,4517,497,37.6,59.8,3072,33.7,1440,32.0,1366,10.0,429,1.2,0.9,97.9,5.2,31.3,0.0,0.0,2244,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041701,2404,5502,2556,2946,4090,3974,829,32.6,47.2,2069,45.0,1563,19.6,679,5.2,181,14.7,4.7,80.6,5.9,29.9,29.9,0.0,2307,1.0,10.0,6.0,0.0,6.0,28.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,33.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
53061041703,1992,5779,2785,2994,4284,4064,656,37.4,50.9,2343,36.3,1382,23.9,909,7.7,293,9.9,3.1,87.0,5.3,31.9,0.0,47332.0,1856,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
53061041704,2388,5500,2663,2837,4427,4199,696,39.3,50.5,2328,40.1,1557,23.8,925,14.9,580,8.8,4.4,86.8,5.2,24.3,0.0,0.0,2214,8.0,5.0,3.0,0.0,9.0,49.0,0.0,9.0,2.0,0.0,0.0,1.0,5.0,9.0,0.0,2.0,1.0,19.0,5.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,8.0,6.0,2.0,5.0,0.0,0.0,2.0,1.0,34.0,0.0
53061041805,2513,5475,2749,2726,4619,4331,719,38.7,48.1,2262,39.3,1572,10.8,430,3.3,133,8.3,14.4,77.4,5.2,23.9,0.0,0.0,2327,7.0,2.0,1.0,2.0,3.0,38.0,5.0,3.0,3.0,0.0,3.0,0.0,9.0,15.0,0.0,2.0,2.0,19.0,15.0,20.0,6.0,4.0,6.0,8.0,0.0,4.0,6.0,38.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0
53061041806,3297,8776,4550,4226,6153,5845,577,30.2,47.0,2989,38.0,1945,15.5,792,3.6,185,18.2,8.8,72.9,3.0,26.5,0.0,0.0,3024,3.0,2.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
53061041808,1846,3900,1713,2187,3103,2893,568,35.7,32.6,1065,37.1,950,12.1,309,3.0,78,14.8,9.5,75.7,5.4,28.1,0.0,32246.0,1695,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
53061041809,2145,5515,2542,2973,4000,3678,485,29.3,37.4,1600,44.3,1452,16.8,551,6.2,202,15.6,15.1,69.3,4.6,29.2,0.0,0.0,1951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
53061041810,2436,4583,2481,2102,3659,3610,326,29.2,36.9,1384,41.3,1263,10.5,322,9.1,278,26.8,2.4,70.8,10.1,24.8,0.0,0.0,2004,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53061041811,2618,7149,3630,3519,5446,5268,544,31.6,38.2,2162,45.8,2142,14.5,678,4.2,198,16.5,6.1,77.4,13.5,29.6,0.0,0.0,2497,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,13.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0
