,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
6075032602,1778,4523,2166,2357,3949,3863,746,41.4,48.2,1934,24.7,888,29.2,1050,19.2,689,12.9,12.6,74.5,27.6,34.1,0.0,0.0,1660,3.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,21.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6075032700,2605,6950,3234,3716,6098,5654,1430,42.9,47.6,2993,19.1,1022,32.8,1754,17.9,956,8.1,6.7,85.2,29.4,33.9,0.0,0.0,2403,0.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,46.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
6075032801,1506,4171,1862,2309,3394,3219,881,43.4,52.4,1852,22.6,679,27.8,835,16.2,486,9.2,5.8,85.0,31.0,32.9,0.0,0.0,1392,4.0,17.0,3.0,0.0,2.0,8.0,4.0,3.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
6075032802,1539,4060,1937,2123,3571,3453,731,48.3,54.9,2005,29.9,984,27.5,904,13.7,452,9.6,2.6,87.8,28.2,36.7,36.7,42172.0,1442,10.0,0.0,2.0,0.0,5.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
6075032901,1852,5608,2761,2847,4706,4622,1034,44.4,51.3,2511,26.8,1142,30.3,1292,15.9,678,8.5,5.4,86.1,30.9,37.3,0.0,0.0,1801,0.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6075032902,1435,4264,2085,2179,3647,3545,944,44.3,52.5,1950,27.1,922,28.2,960,13.9,473,14.1,9.7,76.2,21.7,34.2,0.0,0.0,1345,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075033000,2841,8227,3906,4321,6700,6542,1482,42.4,52.2,3638,27.2,1587,31.1,1816,14.2,831,13.3,5.0,81.6,26.0,31.5,0.0,0.0,2689,2.0,18.0,5.0,1.0,3.0,10.0,5.0,1.0,7.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,19.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,20.0,57.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
6075033100,1567,4630,2288,2342,3727,3636,936,48.1,56.9,2226,16.8,575,37.6,1283,26.5,904,7.0,1.9,91.2,20.1,34.2,34.2,0.0,1492,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6075033201,778,3967,1553,2414,3814,1519,179,19.9,7.4,290,34.1,302,32.3,286,15.5,137,50.7,12.7,36.6,39.4,26.5,0.0,0.0,638,14.0,29.0,26.0,2.0,1.0,66.0,19.0,7.0,5.0,0.0,0.0,1.0,9.0,16.0,3.0,0.0,0.0,8.0,5.0,14.0,1.0,0.0,1.0,8.0,2.0,0.0,54.0,63.0,1.0,35.0,0.0,0.0,21.0,2.0,86.0,0.0
6075033203,1605,3935,2074,1861,3490,3230,395,30.8,33.0,1176,36.2,992,37.8,1035,14.2,390,26.1,7.6,66.2,32.6,35.0,0.0,0.0,1525,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075033204,1679,3933,1940,1993,3620,2785,483,25.9,23.6,872,23.4,500,35.4,756,23.0,491,36.2,10.9,52.9,37.8,34.8,0.0,0.0,1565,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
6075035100,2965,8691,4114,4577,7278,7211,1531,42.5,45.3,3426,17.5,1191,33.2,2260,19.3,1310,9.8,4.2,86.0,26.9,36.9,0.0,58033.0,2898,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,46.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
6075035201,2006,5775,2827,2948,4821,4675,813,38.3,43.9,2189,29.8,1293,28.9,1252,14.0,609,11.2,2.7,86.0,20.7,36.6,36.6,0.0,1962,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
6075035202,1897,4571,2177,2394,3794,3750,545,37.5,44.1,1749,25.2,893,30.1,1068,13.3,471,11.0,11.7,77.2,32.5,34.8,34.8,0.0,1792,0.0,0.0,8.0,0.0,0.0,6.0,0.0,2.0,7.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0
6075035300,2604,7395,3298,4097,6305,5911,1533,45.1,54.2,3480,29.3,1635,27.5,1533,5.4,302,8.5,8.7,82.8,20.0,37.2,0.0,0.0,2589,0.0,0.0,0.0,0.0,2.0,22.0,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,34.0,61.0,3.0,1.0,0.0,0.0,1.0,2.0,122.0,0.0
6075035400,2576,7022,3359,3663,6039,5966,1011,43.9,47.3,2941,24.2,1305,27.8,1501,13.6,735,10.9,5.9,83.2,24.8,36.1,0.0,0.0,2475,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,73.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
6075040100,2054,4491,2085,2406,3977,3913,654,36.5,35.6,1427,18.8,685,40.7,1479,23.7,863,13.1,5.9,81.0,37.9,33.9,0.0,0.0,1929,4.0,3.0,13.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,4.0,33.0,14.0,6.0,4.0,0.0,3.0,0.0,2.0,5.0,1.0,34.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0
6075040200,2591,5711,2745,2966,5005,4865,842,38.6,42.6,2154,18.3,823,35.0,1572,20.7,933,8.2,13.7,78.1,33.7,28.9,0.0,0.0,2464,6.0,14.0,11.0,0.0,1.0,10.0,14.0,3.0,4.0,0.0,2.0,3.0,7.0,4.0,0.0,0.0,0.0,23.0,4.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,41.0,0.0,2.0,0.0,2.0,2.0,10.0,0.0,0.0
6075042601,1843,4027,1898,2129,3382,3257,618,38.7,44.2,1509,22.8,692,31.0,941,21.8,662,16.8,16.3,66.9,42.2,34.9,0.0,0.0,1769,1.0,3.0,5.0,1.0,1.0,4.0,3.0,3.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
6075042602,1567,3375,1663,1712,2776,2764,606,37.4,50.5,1412,23.0,612,36.9,981,23.4,622,2.8,5.3,92.0,26.3,28.8,0.0,0.0,1432,1.0,3.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,18.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
6075042700,2664,5049,2310,2739,4327,4318,942,43.9,42.7,1877,21.1,840,28.8,1146,21.6,857,10.9,10.4,78.7,36.8,34.8,0.0,0.0,2384,1.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,36.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6075042800,1037,2491,1149,1342,1783,1753,482,44.5,56.8,1079,14.0,241,40.0,686,38.7,665,7.3,0.8,91.9,12.4,31.0,0.0,87206.0,920,0.0,7.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6075045100,2308,4964,2187,2777,4520,4444,763,36.5,30.8,1404,20.4,858,33.6,1412,24.2,1017,18.1,8.9,73.0,51.6,32.4,0.0,0.0,2165,1.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
6075045200,3013,7259,3700,3559,6200,6142,1099,37.7,42.7,2740,26.0,1521,38.8,2271,19.6,1145,16.4,5.2,78.4,36.4,32.4,0.0,0.0,2928,6.0,1.0,12.0,0.0,0.0,3.0,3.0,10.0,12.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
6075047600,2392,5451,2744,2707,4947,4833,973,37.8,41.3,2082,18.5,822,38.3,1703,21.7,967,6.9,4.7,88.4,25.4,32.6,0.0,0.0,2197,3.0,7.0,6.0,0.0,0.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,1.0,5.0,1.0,62.0,0.0
6075047701,2049,4259,2103,2156,3832,3771,777,45.5,45.5,1788,26.3,942,28.5,1021,17.7,633,8.3,10.0,81.8,37.0,31.8,0.0,0.0,1852,2.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6075047702,1699,4121,1945,2176,3558,3495,656,41.9,49.9,1831,24.3,780,34.8,1117,15.4,493,9.6,7.5,82.9,27.5,38.2,0.0,0.0,1577,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
6075047801,1801,4186,1857,2329,3716,3674,1071,43.7,50.5,1916,20.8,687,33.9,1122,22.4,741,13.3,5.0,81.6,27.2,34.3,0.0,0.0,1618,0.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
6075047802,1656,4065,1957,2108,3385,3314,530,37.9,37.2,1286,26.7,762,30.4,867,16.8,480,12.2,9.6,78.2,44.4,34.9,0.0,0.0,1560,2.0,2.0,5.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
6075047901,2796,6865,3373,3492,5878,5765,1299,42.9,49.5,2942,26.2,1437,30.9,1694,20.6,1132,8.6,9.9,81.5,24.1,33.6,0.0,0.0,2639,3.0,47.0,4.0,0.0,0.0,22.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0
6075047902,1634,3722,1869,1853,3229,3158,705,43.6,43.0,1425,24.6,719,33.6,982,22.0,644,13.5,6.2,80.3,24.5,33.7,0.0,52958.0,1491,0.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
6075060100,1335,3681,1886,1795,2731,2703,9,29.2,32.7,918,12.6,306,50.1,1214,35.8,867,4.1,3.3,92.6,29.1,28.1,0.0,0.0,1269,0.0,100.0,23.0,3.0,0.0,165.0,4.0,4.0,6.0,2.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,59.0,133.0,0.0,9.0,2.0,0.0,108.0,0.0,4.0,0.0
6075060400,1030,1634,789,845,1533,1493,325,41.5,32.6,500,22.5,301,35.5,475,24.0,321,21.2,3.7,75.1,23.8,35.1,0.0,0.0,1008,2.0,15.0,2.0,1.0,0.0,46.0,9.0,0.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,66.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0
6075060502,1087,3417,1478,1939,2266,2099,242,27.7,33.1,793,21.4,394,9.7,179,2.7,49,41.8,14.3,43.9,46.1,35.3,0.0,24800.0,961,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6075060700,5206,9979,5370,4609,9084,8860,670,33.4,42.0,3835,13.5,1123,35.5,2950,40.5,3363,13.5,6.0,80.5,43.4,32.8,0.0,0.0,4794,8.0,174.0,42.0,0.0,2.0,59.0,8.0,14.0,0.0,0.0,4.0,2.0,20.0,9.0,4.0,0.0,2.0,35.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,29.0,189.0,0.0,24.0,1.0,0.0,18.0,1.0,40.0,0.0
6075061000,1618,4587,2257,2330,3368,3265,408,34.3,53.2,1887,25.3,796,31.4,988,14.3,449,3.9,2.2,93.9,20.7,30.4,0.0,54125.0,1545,0.0,13.0,1.0,0.0,0.0,13.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
6075061100,2250,4527,2069,2458,3905,3767,1255,52.5,57.1,2336,10.5,371,5.4,191,1.8,65,36.3,19.4,44.3,30.8,25.7,0.0,14306.0,2036,19.0,2.0,3.0,2.0,0.0,9.0,6.0,9.0,9.0,1.0,10.0,6.0,12.0,2.0,0.0,0.0,3.0,63.0,15.0,16.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,43.0,0.0,16.0,0.0,1.0,18.0,5.0,0.0,0.0
6075061200,1242,4296,2451,1845,3273,3119,409,33.3,36.4,1270,22.6,646,14.8,425,5.7,162,16.1,16.9,67.1,22.7,29.1,0.0,26717.0,1166,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6075061400,2644,6140,3096,3044,4828,4802,451,35.8,39.8,1975,19.7,895,33.3,1511,32.2,1461,16.2,11.2,72.6,23.7,32.1,32.1,0.0,2510,0.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,81.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
6075061500,8825,12511,6592,5919,11356,11212,754,37.1,38.7,4410,15.5,1636,40.4,4264,33.7,3552,10.8,4.4,84.8,21.5,29.4,0.0,0.0,7177,23.0,79.0,48.0,4.0,6.0,54.0,7.0,35.0,3.0,0.0,20.0,17.0,46.0,30.0,2.0,0.0,8.0,117.0,4.0,8.0,9.0,0.0,3.0,7.0,1.0,0.0,12.0,369.0,0.0,41.0,0.0,0.0,69.0,11.0,35.0,0.0
6075980200,84,330,245,85,317,317,125,60.1,26.5,84,25.0,77,25.0,77,15.9,49,10.3,0.0,89.7,26.5,28.5,28.5,125250.0,70,0.0,20.0,5.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
6075980300,65,78,45,33,78,78,0,33.2,0.0,0,10.3,8,78.2,61,11.5,9,0.0,0.0,100.0,54.1,41.8,0.0,116250.0,65,2.0,323.0,30.0,2.0,0.0,35.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,94.0,118.0,0.0,3.0,5.0,0.0,107.0,0.0,0.0,0.0
6075980401,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6075980501,286,880,368,512,730,655,210,37.7,47.8,358,17.7,105,21.8,129,1.4,8,37.3,13.4,49.3,26.9,33.8,0.0,0.0,274,0.0,34.0,0.0,2.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,39.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0
6075980600,164,487,265,222,404,389,68,43.2,32.5,139,21.3,76,20.4,73,6.7,24,37.4,11.3,51.3,41.7,40.1,0.0,0.0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075980900,162,271,165,106,248,244,0,38.1,33.5,83,0.0,0,45.0,108,25.4,61,18.5,0.0,81.5,14.2,29.7,0.0,0.0,148,0.0,6.0,4.0,0.0,0.0,48.0,6.0,9.0,2.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,132.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
6075990100,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
