,Estimate!!Total housing units,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!65 years and over,Estimate!!SEX AND AGE!!Median age (years),"Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated","Total!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 149 percent of the poverty level,Total!!Estimate!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 150 percent of the poverty level,Total!!Estimate!!MEANS OF TRANSPORTATION TO WORK!!Public transportation (excluding taxicab),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!TRAVEL TIME TO WORK!!Mean travel time to work (minutes),Total!!Estimate!!Median earnings (dollars),Total!!Estimate!!HOUSEHOLDS!!Households,Join_Count,Join_Count2,Join_Count3,Join_Count4,Join_Count5,Join_Count6,Join_Count7,Join_Count8,Join_Count9,Join_Count10,Join_Count11,Join_Count12,Join_Count13,Join_Count14,Join_Count15,Join_Count16,Join_Count17,Join_Count18,Join_Count19,Join_Count20,Join_Count21,Join_Count22,Join_Count23,Join_Count24,Join_Count25,Join_Count26,Join_Count27,Join_Count28,Join_Count29,Join_Count30,Join_Count31,Join_Count32,Join_Count33,Join_Count34,Join_Count35,Join_Count36
36005006900,2792,8554,3740,4814,5606,5158,812,26.9,24.1,1461,23.7,1073,10.3,466,7.1,322,44.0,16.8,39.1,63.8,38.3,0.0,0.0,2668,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005007000,1476,4568,2172,2396,3163,2948,351,31.0,34.1,1137,20.4,552,10.0,269,1.7,47,30.1,12.8,57.0,72.5,45.4,0.0,0.0,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36005007100,933,2547,1080,1467,1898,1698,223,28.4,29.7,610,23.9,361,18.1,274,4.6,69,28.8,8.8,62.4,68.3,44.4,0.0,35923.0,860,0.0,0.0,13.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36005007200,1788,5822,2924,2898,4186,3873,610,30.7,39.6,1778,20.4,711,12.7,441,8.7,302,33.4,14.3,52.3,60.1,42.2,0.0,0.0,1663,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
36005007300,1387,3761,1866,1895,2522,2409,318,29.6,28.1,765,24.7,549,5.0,112,0.5,10,50.7,16.5,32.8,61.8,46.2,0.0,19848.0,1291,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005007400,1410,3635,1744,1891,2829,2729,534,39.5,30.2,909,27.5,674,15.1,370,7.3,180,19.3,14.1,66.6,46.4,45.4,45.4,36104.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005007500,2203,5599,2072,3527,3802,3611,660,28.4,24.0,975,27.1,835,10.5,323,3.4,104,31.7,26.6,41.7,63.1,38.8,0.0,0.0,2035,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005007600,1749,5587,2681,2906,3977,3841,499,30.4,33.6,1394,24.8,889,6.7,241,4.1,148,34.6,15.9,49.5,61.0,39.4,0.0,24353.0,1604,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
36005007700,628,1933,879,1054,1405,1280,129,31.8,24.8,360,25.7,282,9.6,105,3.6,39,37.8,13.6,48.7,60.2,40.2,0.0,0.0,603,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36005007800,2224,6518,3023,3495,4659,4393,661,29.2,30.8,1544,22.7,894,11.4,447,1.9,74,31.0,14.5,54.4,57.6,37.6,0.0,0.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
36005007900,2499,6420,3118,3302,4488,4135,727,28.8,20.0,958,15.2,550,6.2,223,1.5,56,44.7,11.8,43.6,71.0,41.1,0.0,22947.0,2340,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005008300,2211,6882,3348,3534,4810,4549,482,32.6,27.8,1388,16.6,694,10.8,453,3.0,126,41.9,17.9,40.2,74.2,42.1,0.0,0.0,2143,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36005008400,757,2289,1069,1220,1691,1603,254,33.0,39.2,682,35.3,506,14.5,208,7.7,111,13.6,3.5,82.8,54.2,41.8,0.0,0.0,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005008500,1944,5959,3196,2763,4281,4034,504,28.8,20.6,949,22.5,799,8.2,291,4.1,146,39.3,15.3,45.3,66.7,37.9,0.0,0.0,1750,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36005008600,1469,3874,1668,2206,2887,2702,549,34.5,25.9,822,20.2,490,6.2,151,3.0,74,39.1,10.9,50.1,61.7,46.2,0.0,21738.0,1424,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005008700,2003,6002,2843,3159,4490,4230,676,32.8,24.9,1206,29.7,1144,5.8,225,2.0,78,30.4,16.3,53.3,70.7,44.5,0.0,0.0,1889,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36005008900,1280,3438,1661,1777,2329,2172,388,28.3,15.3,406,17.4,328,7.0,133,1.2,23,32.5,25.0,42.5,67.7,44.3,0.0,26962.0,1208,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005009000,1221,3476,1681,1795,2666,2409,384,30.5,24.1,695,22.9,472,14.2,292,4.4,90,36.7,15.3,48.1,47.8,43.8,0.0,0.0,1178,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36005009200,1878,5622,2578,3044,4235,3955,499,33.2,38.6,1712,27.3,967,12.8,454,5.4,191,21.3,17.9,60.8,67.9,48.4,0.0,0.0,1778,0.0,0.0,4.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36005009300,1971,6517,3675,2842,4825,4555,347,30.9,23.4,1207,25.9,1047,7.7,310,2.8,113,40.7,21.0,38.3,45.4,40.1,0.0,0.0,1676,0.0,8.0,3.0,0.0,0.0,32.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
36005009600,817,2562,1255,1307,1946,1817,444,33.8,36.6,757,26.9,452,13.5,227,5.8,98,15.6,18.4,66.0,52.4,38.0,0.0,0.0,723,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005009800,1822,5041,2165,2876,4032,3748,735,37.8,30.6,1297,25.9,836,17.0,549,8.0,258,23.3,8.6,68.1,49.8,48.3,0.0,0.0,1731,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36005011000,66,153,79,74,141,134,0,40.8,66.7,94,34.0,35,36.9,38,0.0,0,20.9,0.0,79.1,44.2,0.0,30.2,0.0,55,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005011502,1570,4566,2058,2508,3033,2816,468,29.2,29.5,968,25.1,626,11.3,281,1.2,31,47.6,10.2,42.2,65.3,40.5,0.0,21037.0,1360,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36005011700,621,1603,787,816,1162,1081,107,28.5,17.0,215,28.5,271,14.7,140,0.6,6,33.4,16.7,49.8,55.3,38.3,0.0,26310.0,577,0.0,13.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36005011800,1635,5364,3208,2156,4561,3599,753,31.4,34.8,1623,28.1,818,15.6,455,13.3,388,11.3,3.1,85.6,25.6,34.7,0.0,47568.0,1522,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
36005011900,2074,5603,2678,2925,3912,3525,605,29.3,19.2,775,21.0,665,6.0,190,1.8,57,39.3,23.4,37.2,76.8,44.3,0.0,0.0,1943,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005012101,1014,3057,1466,1591,2265,2036,167,27.3,32.9,797,18.4,328,7.5,134,2.8,49,43.1,18.2,38.7,77.7,46.4,0.0,0.0,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005012102,544,1835,762,1073,1309,1010,156,23.2,9.7,137,25.3,216,8.9,76,0.9,8,49.6,20.8,29.6,70.2,44.1,0.0,0.0,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005012300,1697,4379,2073,2306,2997,2676,375,27.0,22.6,728,23.5,569,11.9,288,2.1,50,45.1,7.5,47.4,69.6,43.3,0.0,0.0,1490,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005012500,1460,4272,2125,2147,2899,2568,258,28.7,30.3,955,21.9,506,9.9,230,2.1,48,42.9,12.6,44.5,61.6,39.3,0.0,0.0,1372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36005012701,829,1992,791,1201,1486,1402,225,38.2,22.6,355,30.1,395,7.0,92,2.7,36,49.4,15.6,35.0,72.2,39.7,0.0,0.0,760,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005012901,1457,4017,1821,2196,2706,2399,496,26.6,19.1,550,18.6,395,5.7,122,4.1,87,48.9,17.7,33.4,75.6,43.4,0.0,0.0,1350,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005013000,462,1364,637,727,1179,1077,234,44.4,43.9,543,19.1,183,12.1,116,12.4,119,5.7,6.2,88.0,30.4,39.2,0.0,47014.0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005013100,1790,4685,2261,2424,3149,2958,282,29.9,30.0,1013,26.1,683,6.4,168,5.0,130,35.5,15.5,49.0,67.2,42.8,0.0,0.0,1561,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005013200,2560,7426,3706,3720,5962,5618,1095,40.3,44.0,2696,27.0,1422,16.8,887,13.7,721,7.0,1.0,92.1,30.6,41.4,0.0,0.0,2464,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36005013300,2398,7284,3419,3865,5565,5098,935,30.3,29.5,1750,14.0,624,9.4,418,1.3,57,25.5,17.8,56.7,62.0,36.5,0.0,0.0,2250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005013500,1415,3908,1697,2211,2800,2563,457,32.1,27.0,822,27.1,624,7.4,170,4.6,105,40.2,11.3,48.5,68.2,41.6,0.0,0.0,1278,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005013800,1347,2989,1451,1538,2397,2291,511,40.9,42.8,1073,26.6,575,13.6,293,8.4,182,5.5,4.5,90.0,24.5,35.6,0.0,0.0,1212,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005014100,2139,5355,2435,2920,3713,3514,411,31.1,26.6,1052,26.7,853,10.9,347,4.4,142,26.2,22.1,51.6,70.6,43.8,0.0,0.0,1928,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36005014300,450,968,454,514,689,660,106,33.2,25.3,184,26.9,168,4.8,30,4.2,26,52.2,25.3,22.5,73.1,39.7,0.0,18365.0,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005014400,2254,6049,2208,3841,4201,3906,648,27.8,20.3,946,29.8,1012,6.5,221,4.7,160,46.4,12.7,40.9,55.7,58.5,0.0,0.0,2161,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005014500,2300,7360,3082,4278,4453,4150,430,24.0,15.8,773,21.7,764,6.7,236,0.7,23,50.4,27.3,22.3,69.0,52.4,0.0,21926.0,2243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36005014701,2054,7023,3129,3894,4590,4123,738,27.2,16.9,889,24.3,875,11.8,424,0.2,7,61.0,16.5,22.4,78.7,46.0,0.0,0.0,2003,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005014702,1654,5243,2148,3095,3604,3235,472,26.0,23.4,932,15.9,451,5.1,145,0.8,23,57.8,16.0,26.2,80.9,44.9,0.0,0.0,1620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
36005014900,1622,4348,2140,2208,3039,2891,262,30.0,24.9,793,27.6,733,9.7,258,3.6,95,48.5,11.5,39.9,52.9,41.6,0.0,27231.0,1415,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015100,1980,5458,2625,2833,3809,3570,464,31.2,38.9,1632,30.0,982,7.3,238,4.0,131,28.2,11.7,60.1,58.6,42.4,42.4,25929.0,1759,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015200,989,2803,1375,1428,2177,2015,388,40.3,45.5,1038,34.1,656,12.8,245,9.4,180,14.0,5.4,80.6,33.0,36.3,0.0,0.0,871,0.0,0.0,8.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015300,1544,4466,1925,2541,3021,2796,324,29.6,33.0,1070,24.9,652,16.6,434,2.5,65,50.8,11.2,38.0,71.1,43.7,0.0,0.0,1472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015500,1103,3178,1319,1859,2313,2064,503,33.1,29.8,706,16.2,297,10.7,196,2.3,42,51.7,17.3,31.1,72.7,45.0,0.0,19128.0,1090,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015700,1389,4054,1666,2388,3092,2873,169,27.8,25.0,794,25.2,648,6.1,156,2.5,64,26.7,17.2,56.1,71.5,42.8,0.0,25435.0,1289,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36005015800,506,1202,529,673,913,882,188,38.8,42.9,411,26.6,224,14.5,122,5.9,50,11.5,2.5,86.0,38.3,40.8,0.0,0.0,424,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005015900,708,1420,528,892,1143,1077,275,38.5,15.1,184,15.8,146,3.4,31,13.5,125,51.0,18.2,30.8,67.6,46.3,0.0,25153.0,641,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36005016000,1702,4274,2194,2080,3288,3193,635,41.6,52.1,1759,28.6,884,16.5,511,10.9,338,3.3,6.3,90.4,23.0,35.7,0.0,0.0,1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005016100,1813,4140,1862,2278,2896,2649,424,33.2,25.5,775,19.0,462,8.1,196,1.8,44,51.6,5.5,42.9,69.8,44.0,44.0,26760.0,1751,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36005016200,638,1969,876,1093,1548,1418,405,41.4,40.6,655,21.3,289,13.7,186,7.4,100,14.4,20.5,65.1,32.3,36.2,0.0,0.0,554,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
